word_id	ref	surface	lemma	morph
08xKf	Ruth.3.18	וַ/תֹּ֨אמֶר֙	c/559	HC/Vqw3fs
08EnU	Ruth.3.18	שְׁבִ֣י	3427	HVqv2fs
08Zax	Ruth.3.18	בִתִּ֔/י	1323	HNcfsc/Sp1cs
08Q2e	Ruth.3.18	עַ֚ד	5704	HR
08ZRJ	Ruth.3.18	אֲשֶׁ֣ר	834 a	HTr
08YEi	Ruth.3.18	תֵּֽדְעִ֔י/ן	3045	HVqi2fs/Sn
08gvb	Ruth.3.18	אֵ֖יךְ	349 a	HTi
08bJa	Ruth.3.18	יִפֹּ֣ל	5307	HVqi3ms
0889f	Ruth.3.18	דָּבָ֑ר	1697	HNcmsa
08re5	Ruth.3.18	כִּ֣י	3588 a	HC
08Xh3	Ruth.3.18	לֹ֤א	3808	HTn
08EyU	Ruth.3.18	יִשְׁקֹט֙	8252	HVqi3ms
08aci	Ruth.3.18	הָ/אִ֔ישׁ	d/376	HTd/Ncmsa
08kbc	Ruth.3.18	כִּֽי	3588 b	HC
08baF	Ruth.3.18	אִם	518 b	HC
08ZNU	Ruth.3.18	כִּלָּ֥ה	3615	HVpp3ms
08KqQ	Ruth.3.18	הַ/דָּבָ֖ר	d/1697	HTd/Ncmsa
08gLV	Ruth.3.18	הַ/יּֽוֹם	d/3117	HTd/Ncmsa
08KTp	Ruth.4.1	וּ/בֹ֨עַז	c/1162	HC/Np
08rzR	Ruth.4.1	עָלָ֣ה	5927	HVqp3ms
08bh3	Ruth.4.1	הַ/שַּׁעַר֮	d/8179	HTd/Ncmsa
08duZ	Ruth.4.1	וַ/יֵּ֣שֶׁב	c/3427	HC/Vqw3ms
08YHi	Ruth.4.1	שָׁם֒	8033	HD
08GV7	Ruth.4.1	וְ/הִנֵּ֨ה	c/2009	HC/Tm
08A76	Ruth.4.1	הַ/גֹּאֵ֤ל	d/1350 a	HTd/Vqrmsa
08eHZ	Ruth.4.1	עֹבֵר֙	5674 a	HVqrmsa
08ycY	Ruth.4.1	אֲשֶׁ֣ר	834 a	HTr
08ejK	Ruth.4.1	דִּבֶּר	1696	HVpp3ms
08Jb3	Ruth.4.1	בֹּ֔עַז	1162	HNp
08XXt	Ruth.4.1	וַ/יֹּ֛אמֶר	c/559	HC/Vqw3ms
08rKT	Ruth.4.1	ס֥וּרָ/ה	5493	HVqv2ms/Sh
08Q8c	Ruth.4.1	שְׁבָ/ה	3427	HVqv2ms/Sh
08rHh	Ruth.4.1	פֹּ֖ה	6311	HD
08mUo	Ruth.4.1	פְּלֹנִ֣י	6423	HPf
08Hfj	Ruth.4.1	אַלְמֹנִ֑י	492	HAabsa
08ACV	Ruth.4.1	וַ/יָּ֖סַר	c/5493	HC/Vqw3ms
08ioH	Ruth.4.1	וַ/יֵּשֵֽׁב	c/3427	HC/Vqw3ms
08FCG	Ruth.4.2	וַ/יִּקַּ֞ח	c/3947	HC/Vqw3ms
087Jo	Ruth.4.2	עֲשָׂרָ֧ה	6235	HAcmsa
08wKF	Ruth.4.2	אֲנָשִׁ֛ים	376	HNcmpa
08YU5	Ruth.4.2	מִ/זִּקְנֵ֥י	m/2205	HR/Aampc
08xmV	Ruth.4.2	הָ/עִ֖יר	d/5892 b	HTd/Ncfsa
08ZvX	Ruth.4.2	וַ/יֹּ֣אמֶר	c/559	HC/Vqw3ms
087Ch	Ruth.4.2	שְׁבוּ	3427	HVqv2mp
08S67	Ruth.4.2	פֹ֑ה	6311	HD
08Hmd	Ruth.4.2	וַ/יֵּשֵֽׁבוּ	c/3427	HC/Vqw3mp
084Yz	Ruth.4.3	וַ/יֹּ֨אמֶר֙	c/559	HC/Vqw3ms
08zbA	Ruth.4.3	לַ/גֹּאֵ֔ל	l/1350 a	HRd/Vqrmsa
08koP	Ruth.4.3	חֶלְקַת֙	2513 a	HNcfsc
08Mdv	Ruth.4.3	הַ/שָּׂדֶ֔ה	d/7704 b	HTd/Ncmsa
08TXv	Ruth.4.3	אֲשֶׁ֥ר	834 a	HTr
08pbV	Ruth.4.3	לְ/אָחִ֖י/נוּ	l/251	HR/Ncmsc/Sp1cp
08MSY	Ruth.4.3	לֶ/אֱלִימֶ֑לֶךְ	l/458	HR/Np
08GXC	Ruth.4.3	מָכְרָ֣ה	4376	HVqp3fs
08Y6k	Ruth.4.3	נָעֳמִ֔י	5281	HNp
08ctR	Ruth.4.3	הַ/שָּׁ֖בָה	d/7725	HTd/Vqp3fs
08Qq3	Ruth.4.3	מִ/שְּׂדֵ֥ה	m/7704 b	HR/Ncmsc
08GdR	Ruth.4.3	מוֹאָֽב	4124	HNp
08kV4	Ruth.4.4	וַ/אֲנִ֨י	c/589	HC/Pp1cs
08Zy7	Ruth.4.4	אָמַ֜רְתִּי	559	HVqp1cs
08ozy	Ruth.4.4	אֶגְלֶ֧ה	1540	HVqi1cs
08H6W	Ruth.4.4	אָזְנְ/ךָ֣	241	HNcfsc/Sp2ms
08297	Ruth.4.4	לֵ/אמֹ֗ר	l/559	HR/Vqc
08Eyi	Ruth.4.4	קְ֠נֵה	7069	HVqv2ms
08kz6	Ruth.4.4	נֶ֥גֶד	5048	HR
08PZP	Ruth.4.4	הַֽ/יֹּשְׁבִים֮	d/3427	HTd/Vqrmpa
08tkv	Ruth.4.4	וְ/נֶ֣גֶד	c/5048	HC/R
08YJk	Ruth.4.4	זִקְנֵ֣י	2205	HAampc
08zp3	Ruth.4.4	עַמִּ/י֒	5971 a	HNcmsc/Sp1cs
08GVz	Ruth.4.4	אִם	518 a	HC
08MRd	Ruth.4.4	תִּגְאַל֙	1350 a	HVqi2ms
08Ci2	Ruth.4.4	גְּאָ֔ל	1350 a	HVqv2ms
08TD8	Ruth.4.4	וְ/אִם	c/518 a	HC/C
086R1	Ruth.4.4	לֹ֨א	3808	HTn
08c7o	Ruth.4.4	יִגְאַ֜ל	1350 a	HVqi3ms
082Ss	Ruth.4.4	הַגִּ֣ידָ/ה	5046	HVhv2ms/Sh
08JyU	Ruth.4.4	לִּ֗/י	l	HR/Sp1cs
08uF7	Ruth.4.4	ו/אדע	c/3045	HC/Vqi1cs
08fbk	Ruth.4.4	וְ/אֵֽדְעָה֙	c/3045	HC/Vqh1cs
08RxS	Ruth.4.4	כִּ֣י	3588 a	HC
08PTT	Ruth.4.4	אֵ֤ין	369	HTn
081bY	Ruth.4.4	זוּלָֽתְ/ךָ֙	2108	HR/Sp2ms
08GMz	Ruth.4.4	לִ/גְא֔וֹל	l/1350 a	HR/Vqc
08uCN	Ruth.4.4	וְ/אָנֹכִ֖י	c/595	HC/Pp1cs
08Wmn	Ruth.4.4	אַחֲרֶ֑י/ךָ	310 a	HR/Sp2ms
08Lri	Ruth.4.4	וַ/יֹּ֖אמֶר	c/559	HC/Vqw3ms
08ymB	Ruth.4.4	אָנֹכִ֥י	595	HPp1cs
08fac	Ruth.4.4	אֶגְאָֽל	1350 a	HVqi1cs
08X2q	Ruth.4.5	וַ/יֹּ֣אמֶר	c/559	HC/Vqw3ms
089d7	Ruth.4.5	בֹּ֔עַז	1162	HNp
08bj4	Ruth.4.5	בְּ/יוֹם	b/3117	HR/Ncmsc
08ZRD	Ruth.4.5	קְנוֹתְ/ךָ֥	7069	HVqc/Sp2ms
08iFV	Ruth.4.5	הַ/שָּׂדֶ֖ה	d/7704 b	HTd/Ncmsa
08JzQ	Ruth.4.5	מִ/יַּ֣ד	m/3027	HR/Ncbsc
08qbn	Ruth.4.5	נָעֳמִ֑י	5281	HNp
08WeU	Ruth.4.5	וּ֠/מֵ/אֵת	c/m/853	HC/R/To
08TMW	Ruth.4.5	ר֣וּת	7327	HNp
08KvW	Ruth.4.5	הַ/מּוֹאֲבִיָּ֤ה	d/4125	HTd/Ngfsa
08wz5	Ruth.4.5	אֵֽשֶׁת	802	HNcfsc
08g5b	Ruth.4.5	הַ/מֵּת֙	d/4191	HTd/Vqrmsa
086Cg	Ruth.4.5	קניתי	7069	HVqp1cs
08cqw	Ruth.4.5	קָנִ֔יתָה	7069	HVqp2ms
0876C	Ruth.4.5	לְ/הָקִ֥ים	l/6965 b	HR/Vhc
08t1W	Ruth.4.5	שֵׁם	8034	HNcmsc
08vfm	Ruth.4.5	הַ/מֵּ֖ת	d/4191	HTd/Vqrmsa
08pjd	Ruth.4.5	עַל	5921 a	HR
08Atm	Ruth.4.5	נַחֲלָתֽ/וֹ	5159	HNcfsc/Sp3ms
08vFb	Ruth.4.6	וַ/יֹּ֣אמֶר	c/559	HC/Vqw3ms
08sFr	Ruth.4.6	הַ/גֹּאֵ֗ל	d/1350 a	HTd/Vqrmsa
08Q98	Ruth.4.6	לֹ֤א	3808	HTn
08e6Q	Ruth.4.6	אוּכַל֙	3201	HVqi1cs
08Zzk	Ruth.4.6	ל/גאול	l/1350 a	HR/Vqc
08Ynf	Ruth.4.6	לִ/גְאָל	l/1350 a	HR/Vqc
085pP	Ruth.4.6	לִ֔/י	l	HR/Sp1cs
08Xxj	Ruth.4.6	פֶּן	6435	HC
08eNB	Ruth.4.6	אַשְׁחִ֖ית	7843	HVhi1cs
08r8g	Ruth.4.6	אֶת	853	HTo
08sJk	Ruth.4.6	נַחֲלָתִ֑/י	5159	HNcfsc/Sp1cs
08wBJ	Ruth.4.6	גְּאַל	1350 a	HVqv2ms
08tvR	Ruth.4.6	לְ/ךָ֤	l	HR/Sp2ms
08Uoi	Ruth.4.6	אַתָּה֙	859 a	HPp2ms
08H29	Ruth.4.6	אֶת	853	HTo
08m2e	Ruth.4.6	גְּאֻלָּתִ֔/י	1353	HNcfsc/Sp1cs
08WQ1	Ruth.4.6	כִּ֥י	3588 a	HC
087uv	Ruth.4.6	לֹא	3808	HTn
08Z1J	Ruth.4.6	אוּכַ֖ל	3201	HVqi1cs
08KZa	Ruth.4.6	לִ/גְאֹֽל	l/1350 a	HR/Vqc
082u6	Ruth.4.7	וְ/זֹאת֩	c/2063	HC/Pdxfs
08CGY	Ruth.4.7	לְ/פָנִ֨ים	l/6440	HR/Ncbpa
08cy3	Ruth.4.7	בְּ/יִשְׂרָאֵ֜ל	b/3478	HR/Np
085EE	Ruth.4.7	עַל	5921 a	HR
087yo	Ruth.4.7	הַ/גְּאוּלָּ֤ה	d/1353	HTd/Ncfsa
086ot	Ruth.4.7	וְ/עַל	c/5921 a	HC/R
082Sx	Ruth.4.7	הַ/תְּמוּרָה֙	d/8545	HTd/Ncfsa
084mo	Ruth.4.7	לְ/קַיֵּ֣ם	l/6965 b	HR/Vpc
08RqC	Ruth.4.7	כָּל	3605	HNcmsc
08ESM	Ruth.4.7	דָּבָ֔ר	1697	HNcmsa
08mCp	Ruth.4.7	שָׁלַ֥ף	8025	HVqp3ms
08DCR	Ruth.4.7	אִ֛ישׁ	376	HNcmsa
089jq	Ruth.4.7	נַעֲל֖/וֹ	5275	HNcfsc/Sp3ms
08uFy	Ruth.4.7	וְ/נָתַ֣ן	c/5414	HC/Vqq3ms
08rnW	Ruth.4.7	לְ/רֵעֵ֑/הוּ	l/7453	HR/Ncmsc/Sp3ms
08to2	Ruth.4.7	וְ/זֹ֥את	c/2063	HC/Pdxfs
08XrY	Ruth.4.7	הַ/תְּעוּדָ֖ה	d/8584	HTd/Ncfsa
084De	Ruth.4.7	בְּ/יִשְׂרָאֵֽל	b/3478	HR/Np
08dPn	Ruth.4.8	וַ/יֹּ֧אמֶר	c/559	HC/Vqw3ms
08Qve	Ruth.4.8	הַ/גֹּאֵ֛ל	d/1350 a	HTd/Vqrmsa
083dz	Ruth.4.8	לְ/בֹ֖עַז	l/1162	HR/Np
08vcq	Ruth.4.8	קְנֵה	7069	HVqv2ms
084Ed	Ruth.4.8	לָ֑/ךְ	l	HR/Sp2fs
08kfR	Ruth.4.8	וַ/יִּשְׁלֹ֖ף	c/8025	HC/Vqw3ms
08FUa	Ruth.4.8	נַעֲלֽ/וֹ	5275	HNcfsc/Sp3ms
08RZP	Ruth.4.9	וַ/יֹּאמֶר֩	c/559	HC/Vqw3ms
08qLo	Ruth.4.9	בֹּ֨עַז	1162	HNp
08UwQ	Ruth.4.9	לַ/זְּקֵנִ֜ים	l/2205	HRd/Aampa
08EG9	Ruth.4.9	וְ/כָל	c/3605	HC/Ncmsc
08fSj	Ruth.4.9	הָ/עָ֗ם	d/5971 a	HTd/Ncmsa
08LGP	Ruth.4.9	עֵדִ֤ים	5707	HNcmpa
08oYa	Ruth.4.9	אַתֶּם֙	859 d	HPp2mp
08L3V	Ruth.4.9	הַ/יּ֔וֹם	d/3117	HTd/Ncmsa
08Nkc	Ruth.4.9	כִּ֤י	3588 a	HC
088qm	Ruth.4.9	קָנִ֨יתִי֙	7069	HVqp1cs
08XRb	Ruth.4.9	אֶת	853	HTo
08AkY	Ruth.4.9	כָּל	3605	HNcmsc
08e5T	Ruth.4.9	אֲשֶׁ֣ר	834 a	HTr
08MGG	Ruth.4.9	לֶֽ/אֱלִימֶ֔לֶךְ	l/458	HR/Np
086q3	Ruth.4.9	וְ/אֵ֛ת	c/853	HC/To
08MDa	Ruth.4.9	כָּל	3605	HNcmsc
08WBd	Ruth.4.9	אֲשֶׁ֥ר	834 a	HTr
08jGt	Ruth.4.9	לְ/כִלְי֖וֹן	l/3630	HR/Np
08tyS	Ruth.4.9	וּ/מַחְל֑וֹן	c/4248	HC/Np
08k6N	Ruth.4.9	מִ/יַּ֖ד	m/3027	HR/Ncbsc
08mY8	Ruth.4.9	נָעֳמִֽי	5281	HNp
08Hod	Ruth.4.10	וְ/גַ֣ם	c/1571	HC/Ta
08LbG	Ruth.4.10	אֶת	853	HTo
08jJf	Ruth.4.10	ר֣וּת	7327	HNp
08zJw	Ruth.4.10	הַ/מֹּאֲבִיָּה֩	d/4125	HTd/Ngfsa
08Sho	Ruth.4.10	אֵ֨שֶׁת	802	HNcfsc
088zu	Ruth.4.10	מַחְל֜וֹן	4248	HNp
086TZ	Ruth.4.10	קָנִ֧יתִי	7069	HVqp1cs
08mQU	Ruth.4.10	לִ֣/י	l	HR/Sp1cs
085oN	Ruth.4.10	לְ/אִשָּׁ֗ה	l/802	HR/Ncfsa
08HQC	Ruth.4.10	לְ/הָקִ֤ים	l/6965 b	HR/Vhc
08tFU	Ruth.4.10	שֵׁם	8034	HNcmsc
08QHV	Ruth.4.10	הַ/מֵּת֙	d/4191	HTd/Vqrmsa
08ot3	Ruth.4.10	עַל	5921 a	HR
08HBY	Ruth.4.10	נַ֣חֲלָת֔/וֹ	5159	HNcfsc/Sp3ms
085H9	Ruth.4.10	וְ/לֹא	c/3808	HC/Tn
08eWk	Ruth.4.10	יִכָּרֵ֧ת	3772	HVNi3ms
08UNQ	Ruth.4.10	שֵׁם	8034	HNcmsc
08GX8	Ruth.4.10	הַ/מֵּ֛ת	d/4191	HTd/Vqrmsa
08pky	Ruth.4.10	מֵ/עִ֥ם	m/5973 b	HR/R
083N5	Ruth.4.10	אֶחָ֖י/ו	251	HNcmpc/Sp3ms
08gv9	Ruth.4.10	וּ/מִ/שַּׁ֣עַר	c/m/8179	HC/R/Ncmsc
0828H	Ruth.4.10	מְקוֹמ֑/וֹ	4725	HNcmsc/Sp3ms
08cog	Ruth.4.10	עֵדִ֥ים	5707	HNcmpa
08dVq	Ruth.4.10	אַתֶּ֖ם	859 d	HPp2mp
08SmU	Ruth.4.10	הַ/יּֽוֹם	d/3117	HTd/Ncmsa
08xRR	Ruth.4.11	וַ/יֹּ֨אמְר֜וּ	c/559	HC/Vqw3mp
08NYp	Ruth.4.11	כָּל	3605	HNcmsc
08Gjw	Ruth.4.11	הָ/עָ֧ם	d/5971 a	HTd/Ncmsa
089Na	Ruth.4.11	אֲשֶׁר	834 a	HTr
08xjb	Ruth.4.11	בַּ/שַּׁ֛עַר	b/8179	HRd/Ncmsa
0878y	Ruth.4.11	וְ/הַ/זְּקֵנִ֖ים	c/d/2205	HC/Td/Aampa
08Vgg	Ruth.4.11	עֵדִ֑ים	5707	HNcmpa
08F1H	Ruth.4.11	יִתֵּן֩	5414	HVqi3ms
08j2J	Ruth.4.11	יְהוָ֨ה	3068	HNp
08ch4	Ruth.4.11	אֶֽת	853	HTo
08etU	Ruth.4.11	הָ/אִשָּׁ֜ה	d/802	HTd/Ncfsa
08ean	Ruth.4.11	הַ/בָּאָ֣ה	d/935	HTd/Vqrfsa
08aJG	Ruth.4.11	אֶל	413	HR
08nF8	Ruth.4.11	בֵּיתֶ֗/ךָ	1004 b	HNcmsc/Sp2ms
08wEW	Ruth.4.11	כְּ/רָחֵ֤ל	k/7354	HR/Np
08fJd	Ruth.4.11	וּ/כְ/לֵאָה֙	c/k/3812	HC/R/Np
08eEh	Ruth.4.11	אֲשֶׁ֨ר	834 a	HTr
08K1s	Ruth.4.11	בָּנ֤וּ	1129	HVqp3cp
0876o	Ruth.4.11	שְׁתֵּי/הֶם֙	8147	HAcfdc/Sp3mp
08omx	Ruth.4.11	אֶת	853	HTo
08XBe	Ruth.4.11	בֵּ֣ית	1004 b	HNcmsc
088A2	Ruth.4.11	יִשְׂרָאֵ֔ל	3478	HNp
083Qm	Ruth.4.11	וַ/עֲשֵׂה	c/6213 a	HC/Vqv2ms
08yeG	Ruth.4.11	חַ֣יִל	2428	HNcmsa
081NW	Ruth.4.11	בְּ/אֶפְרָ֔תָה	b/672	HR/Np
08f13	Ruth.4.11	וּ/קְרָא	c/7121	HC/Vqv2ms
085on	Ruth.4.11	שֵׁ֖ם	8034	HNcmsa
08b2J	Ruth.4.11	בְּ/בֵ֥ית	b/1035+	HR/Np
08MnD	Ruth.4.11	לָֽחֶם	1035	HNp
082B3	Ruth.4.12	וִ/יהִ֤י	c/1961	HC/Vqj3ms
08eAA	Ruth.4.12	בֵֽיתְ/ךָ֙	1004 b	HNcmsc/Sp2ms
08usA	Ruth.4.12	כְּ/בֵ֣ית	k/1004 b	HR/Ncmsc
08bmL	Ruth.4.12	פֶּ֔רֶץ	6557	HNp
08DK9	Ruth.4.12	אֲשֶׁר	834 a	HTr
087vQ	Ruth.4.12	יָלְדָ֥ה	3205	HVqp3fs
08JoL	Ruth.4.12	תָמָ֖ר	8559	HNp
08Zzg	Ruth.4.12	לִֽ/יהוּדָ֑ה	l/3063	HR/Np
08k3m	Ruth.4.12	מִן	4480 a	HR
08Q2N	Ruth.4.12	הַ/זֶּ֗רַע	d/2233	HTd/Ncmsa
08Ggr	Ruth.4.12	אֲשֶׁ֨ר	834 a	HTr
08hnA	Ruth.4.12	יִתֵּ֤ן	5414	HVqi3ms
087tY	Ruth.4.12	יְהוָה֙	3068	HNp
082Dp	Ruth.4.12	לְ/ךָ֔	l	HR/Sp2ms
08BQa	Ruth.4.12	מִן	4480 a	HR
08qNm	Ruth.4.12	הַֽ/נַּעֲרָ֖ה	d/5291	HTd/Ncfsa
084xx	Ruth.4.12	הַ/זֹּֽאת	d/2063	HTd/Pdxfs
08E57	Ruth.4.13	וַ/יִּקַּ֨ח	c/3947	HC/Vqw3ms
08zfG	Ruth.4.13	בֹּ֤עַז	1162	HNp
08y3Z	Ruth.4.13	אֶת	853	HTo
08vtM	Ruth.4.13	רוּת֙	7327	HNp
08BNu	Ruth.4.13	וַ/תְּהִי	c/1961	HC/Vqw3fs
08QTj	Ruth.4.13	ל֣/וֹ	l	HR/Sp3ms
08Tgd	Ruth.4.13	לְ/אִשָּׁ֔ה	l/802	HR/Ncfsa
08hAp	Ruth.4.13	וַ/יָּבֹ֖א	c/935	HC/Vqw3ms
08KNK	Ruth.4.13	אֵלֶ֑י/הָ	413	HR/Sp3fs
08nk3	Ruth.4.13	וַ/יִּתֵּ֨ן	c/5414	HC/Vqw3ms
08wj3	Ruth.4.13	יְהוָ֥ה	3068	HNp
08vFK	Ruth.4.13	לָ֛/הּ	l	HR/Sp3fs
08QNk	Ruth.4.13	הֵרָי֖וֹן	2032	HNcmsa
08h1i	Ruth.4.13	וַ/תֵּ֥לֶד	c/3205	HC/Vqw3fs
08c5a	Ruth.4.13	בֵּֽן	1121 a	HNcmsa
08MZK	Ruth.4.14	וַ/תֹּאמַ֤רְנָה	c/559	HC/Vqw3fp
08Hx4	Ruth.4.14	הַ/נָּשִׁים֙	d/802	HTd/Ncfpa
08f6t	Ruth.4.14	אֶֽל	413	HR
08BzF	Ruth.4.14	נָעֳמִ֔י	5281	HNp
08mrv	Ruth.4.14	בָּר֣וּךְ	1288	HVqsmsa
08TVv	Ruth.4.14	יְהוָ֔ה	3068	HNp
08ZUH	Ruth.4.14	אֲ֠שֶׁר	834 a	HTr
08HWF	Ruth.4.14	לֹ֣א	3808	HTn
08rhu	Ruth.4.14	הִשְׁבִּ֥ית	7673 a	HVhp3ms
087YX	Ruth.4.14	לָ֛/ךְ	l	HR/Sp2fs
08caE	Ruth.4.14	גֹּאֵ֖ל	1350 a	HVqrmsa
08w2r	Ruth.4.14	הַ/יּ֑וֹם	d/3117	HTd/Ncmsa
08j2a	Ruth.4.14	וְ/יִקָּרֵ֥א	c/7121	HC/VNi3ms
084ei	Ruth.4.14	שְׁמ֖/וֹ	8034	HNcmsc/Sp3ms
08iQS	Ruth.4.14	בְּ/יִשְׂרָאֵֽל	b/3478	HR/Np
08pu1	Ruth.4.15	וְ/הָ֤יָה	c/1961	HC/Vqq3ms
089Gr	Ruth.4.15	לָ/ךְ֙	l	HR/Sp2fs
08jGA	Ruth.4.15	לְ/מֵשִׁ֣יב	l/7725	HR/Vhrmsa
08Q9B	Ruth.4.15	נֶ֔פֶשׁ	5315	HNcbsa
088LK	Ruth.4.15	וּ/לְ/כַלְכֵּ֖ל	c/l/3557	HC/R/Vlc
08aWe	Ruth.4.15	אֶת	853	HTo
08JRh	Ruth.4.15	שֵׂיבָתֵ֑/ךְ	7872	HNcfsc/Sp2fs
08iqH	Ruth.4.15	כִּ֣י	3588 a	HC
084ze	Ruth.4.15	כַלָּתֵ֤/ךְ	3618	HNcfsc/Sp2fs
08Eur	Ruth.4.15	אֲֽשֶׁר	834 a	HTr
08e9g	Ruth.4.15	אֲהֵבַ֨תֶ/ךְ֙	157	HVqp3fs/Sp2fs
08hHu	Ruth.4.15	יְלָדַ֔תּ/וּ	3205	HVqp3fs/Sp3ms
08C47	Ruth.4.15	אֲשֶׁר	834 a	HTr
08TWu	Ruth.4.15	הִיא֙	1931	HPp3fs
08EWV	Ruth.4.15	ט֣וֹבָה	2896 a	HAafsa
08nDr	Ruth.4.15	לָ֔/ךְ	l	HR/Sp2fs
08NH6	Ruth.4.15	מִ/שִּׁבְעָ֖ה	m/7651	HR/Acmsa
08PP2	Ruth.4.15	בָּנִֽים	1121 a	HNcmpa
08sgH	Ruth.4.16	וַ/תִּקַּ֨ח	c/3947	HC/Vqw3fs
087YZ	Ruth.4.16	נָעֳמִ֤י	5281	HNp
08DLP	Ruth.4.16	אֶת	853	HTo
08Wgd	Ruth.4.16	הַ/יֶּ֨לֶד֙	d/3206	HTd/Ncmsa
08tA5	Ruth.4.16	וַ/תְּשִׁתֵ֣/הוּ	c/7896	HC/Vqw3fs/Sp3ms
08FQu	Ruth.4.16	בְ/חֵיקָ֔/הּ	b/2436	HR/Ncmsc/Sp3fs
08rxc	Ruth.4.16	וַ/תְּהִי	c/1961	HC/Vqw3fs
08185	Ruth.4.16	ל֖/וֹ	l	HR/Sp3ms
08ssA	Ruth.4.16	לְ/אֹמֶֽנֶת	l/539	HR/Vqrfsa
08un2	Ruth.4.17	וַ/תִּקְרֶאנָה֩	c/7121	HC/Vqw3fp
084Ei	Ruth.4.17	ל֨/וֹ	l	HR/Sp3ms
08wp8	Ruth.4.17	הַ/שְּׁכֵנ֥וֹת	d/7934	HTd/Aafpa
08fZr	Ruth.4.17	שֵׁם֙	8034	HNcmsa
08qsm	Ruth.4.17	לֵ/אמֹ֔ר	l/559	HR/Vqc
08Yvd	Ruth.4.17	יֻלַּד	3205	HVPp3ms
08qo8	Ruth.4.17	בֵּ֖ן	1121 a	HNcmsa
08Rvz	Ruth.4.17	לְ/נָעֳמִ֑י	l/5281	HR/Np
08UiP	Ruth.4.17	וַ/תִּקְרֶ֤אנָֽה	c/7121	HC/Vqw3fp
08zc2	Ruth.4.17	שְׁמ/וֹ֙	8034	HNcmsc/Sp3ms
08jWU	Ruth.4.17	עוֹבֵ֔ד	5744	HNp
08WRL	Ruth.4.17	ה֥וּא	1931	HPp3ms
08MEe	Ruth.4.17	אֲבִי	1	HNcmsc
08Lz7	Ruth.4.17	יִשַׁ֖י	3448	HNp
08C5b	Ruth.4.17	אֲבִ֥י	1	HNcmsc
08KGK	Ruth.4.17	דָוִֽד	1732	HNp
08V8j	Ruth.4.18	וְ/אֵ֨לֶּה֙	c/428	HC/Pdxcp
08PaR	Ruth.4.18	תּוֹלְד֣וֹת	8435	HNcfpc
08Env	Ruth.4.18	פָּ֔רֶץ	6557	HNp
088Dt	Ruth.4.18	פֶּ֖רֶץ	6557	HNp
08iSw	Ruth.4.18	הוֹלִ֥יד	3205	HVhp3ms
08cX6	Ruth.4.18	אֶת	853	HTo
08nM3	Ruth.4.18	חֶצְרֽוֹן	2696	HNp
087Xe	Ruth.4.19	וְ/חֶצְרוֹן֙	c/2696	HC/Np
08noN	Ruth.4.19	הוֹלִ֣יד	3205	HVhp3ms
08hHR	Ruth.4.19	אֶת	853	HTo
08CoS	Ruth.4.19	רָ֔ם	7410	HNp
08KXg	Ruth.4.19	וְ/רָ֖ם	c/7410	HC/Np
08Gq2	Ruth.4.19	הוֹלִ֥יד	3205	HVhp3ms
08sk8	Ruth.4.19	אֶת	853	HTo
08Vfr	Ruth.4.19	עַמִּֽינָדָֽב	5992	HNp
08tkY	Ruth.4.20	וְ/עַמִּֽינָדָב֙	c/5992	HC/Np
08r5i	Ruth.4.20	הוֹלִ֣יד	3205	HVhp3ms
082bH	Ruth.4.20	אֶת	853	HTo
08wCy	Ruth.4.20	נַחְשׁ֔וֹן	5177	HNp
082ee	Ruth.4.20	וְ/נַחְשׁ֖וֹן	c/5177	HC/Np
08b7E	Ruth.4.20	הוֹלִ֥יד	3205	HVhp3ms
0845a	Ruth.4.20	אֶת	853	HTo
08Gby	Ruth.4.20	שַׂלְמָֽה	8009	HNp
08t6e	Ruth.4.21	וְ/שַׂלְמוֹן֙	c/8012	HC/Np
084wi	Ruth.4.21	הוֹלִ֣יד	3205	HVhp3ms
08LNA	Ruth.4.21	אֶת	853	HTo
08bU4	Ruth.4.21	בֹּ֔עַז	1162	HNp
08R6Q	Ruth.4.21	וּ/בֹ֖עַז	c/1162	HC/Np
08LiE	Ruth.4.21	הוֹלִ֥יד	3205	HVhp3ms
08uCS	Ruth.4.21	אֶת	853	HTo
08taS	Ruth.4.21	עוֹבֵֽד	5744	HNp
08Erp	Ruth.4.22	וְ/עֹבֵד֙	c/5744	HC/Np
08azc	Ruth.4.22	הוֹלִ֣יד	3205	HVhp3ms
08HpH	Ruth.4.22	אֶת	853	HTo
08wcd	Ruth.4.22	יִשָׁ֔י	3448	HNp
08DR2	Ruth.4.22	וְ/יִשַׁ֖י	c/3448	HC/Np
088MF	Ruth.4.22	הוֹלִ֥יד	3205	HVhp3ms
085wJ	Ruth.4.22	אֶת	853	HTo
08AuA	Ruth.4.22	דָּוִֽד	1732	HNp
